Price,Estimated owners,Positive,Negative,Genres,Owners_clean,Total_reviews,Review_score
75,24,7586,3406,Action,24,10992,0.6901382823871907
70,1091,21455,2874,"RPG,Simulation,Strategy",1091,24329,0.8818693739981093
0,2,103,47,"Action,RPG",2,150,0.6866666666666666
60,12,1526,77,"Casual,Simulation",12,1603,0.9519650655021834
50,1,12,1,Action,1,13,0.9230769230769231
50,41,8812,2797,Adventure,41,11609,0.7590662417090188
45,3,72,16,"Racing,Simulation,Sports,Strategy",3,88,0.8181818181818182
40,526,2771,924,RPG,526,3695,0.7499323410013532
0,472,17523,3896,"Action,Indie,Early Access",472,21419,0.8181054204211214
0,2,504,33,"Indie,RPG",2,537,0.9385474860335196
30,3,107,63,"Action,Indie,Massively Multiplayer,Free To Play,Early Access",3,170,0.6294117647058823
0,1,9,3,"Action,Early Access",1,12,0.75
75,103,2778,928,"Action,Adventure,RPG",103,3706,0.7495952509444145
65,136,18772,1838,"Action,Adventure",136,20610,0.9108199902959728
0,1,688,43,"Adventure,Casual,Indie,Simulation",1,731,0.9411764705882353
0,21,20818,2415,"Action,Indie",21,23233,0.8960530280204881
90,1,64,15,"Action,Adventure,Indie,RPG,Strategy",1,79,0.810126582278481
0,25,701,94,"Casual,Free To Play",25,795,0.8817610062893082
0,1,12,2,"Casual,Simulation,Strategy",1,14,0.8571428571428571
85,6,238,17,"Casual,Indie,RPG,Strategy",6,255,0.9333333333333333
25,3,21,5,"Action,Casual,Indie,Early Access",3,26,0.8076923076923077
50,42,1908,176,Action,42,2084,0.9155470249520153
51,48,79,24,"Casual,Indie,Simulation",48,103,0.7669902912621359
80,2,203,91,"Action,Adventure,Casual,Indie,Massively Multiplayer,RPG",2,294,0.6904761904761905
60,91,8588,1351,"Action,Indie",91,9939,0.8640708320756615
30,45,2852,433,"Action,Sports,Early Access",45,3285,0.8681887366818873
92,2,13,13,RPG,2,26,0.5
80,2,238,335,Action,2,573,0.41535776614310643
0,2,47,20,"Simulation,Strategy",2,67,0.7014925373134329
85,2,1172,398,"Adventure,Indie",2,1570,0.7464968152866241
0,1,537,107,"Casual,Indie,Strategy",1,644,0.8338509316770186
0,1,2606,110,"Indie,Free To Play",1,2716,0.959499263622975
25,2751,41508,7257,Strategy,2751,48765,0.8511842509996924
51,11,8916,837,"Action,Adventure,Indie,Early Access",11,9753,0.914180252230083
0,1,393,168,"Action,Adventure,Casual",1,561,0.7005347593582888
50,1,137,35,"Indie,Simulation",1,172,0.7965116279069767
0,1,3,7,"Action,Adventure,Indie,Simulation",1,10,0.3
35,3,102,11,RPG,3,113,0.9026548672566371
70,1,152,7,Casual,1,159,0.9559748427672956
90,165,44449,4714,"Action,Adventure",165,49163,0.9041148831438277
0,3,2698,47,"Indie,RPG,Simulation",3,2745,0.9828779599271402
50,1,340,484,"Action,Adventure,Indie,RPG,Strategy,Early Access",1,824,0.41262135922330095
0,25276,149064,21663,"Adventure,Casual,Simulation,Free To Play",25276,170727,0.873113215835808
0,1,46,2,"Casual,Indie,Strategy",1,48,0.9583333333333334
35,34,6454,209,"Action,Casual,Indie,Simulation",34,6663,0.9686327480114063
0,1,187,70,"Action,Adventure,Casual,Indie,RPG,Simulation",1,257,0.7276264591439688
50,2,271,7,"Adventure,Casual,Indie",2,278,0.9748201438848921
80,2,12,2,"Indie,Simulation",2,14,0.8571428571428571
0,5,199,57,"Simulation,Sports,Strategy",5,256,0.77734375
90,1,118,33,"Action,Indie,Strategy",1,151,0.7814569536423841
0,1,38,15,"Indie,Simulation,Early Access",1,53,0.7169811320754716
55,1,518,44,"Adventure,Indie",1,562,0.9217081850533808
60,2,924,385,"Action,Adventure,Indie,RPG",2,1309,0.7058823529411765
0,2,20,3,"Simulation,Sports,Strategy",2,23,0.8695652173913043
0,1,10,0,"Action,Indie",1,10,1.0
40,1,910,61,Adventure,1,971,0.937178166838311
0,1,58,43,"Adventure,Casual,Indie,Early Access",1,101,0.5742574257425742
0,869,10029,219,"Action,RPG,Simulation",869,10248,0.9786299765807962
0,1,275,22,"Action,Free To Play",1,297,0.9259259259259259
70,4,6892,176,"Adventure,Casual,Simulation",4,7068,0.9750990379173741
0,29,11969,494,"Action,Casual",29,12463,0.9603626735136003
75,4,22,3,"Casual,Indie",4,25,0.88
0,2,81,66,"Casual,Free To Play,Indie,RPG,Strategy",2,147,0.5510204081632653
73,35,6133,5557,"Action,Adventure,Massively Multiplayer,RPG,Simulation,Early Access",35,11690,0.5246364414029084
66,1,144,55,"Adventure,Casual,Indie",1,199,0.7236180904522613
0,1,1066,329,"Action,Indie,RPG,Free To Play",1,1395,0.76415770609319
0,1,6,4,"Adventure,Casual",1,10,0.6
90,5,1724,145,"Action,Adventure,Indie,RPG",5,1869,0.922418405564473
63,21,1184,669,"Indie,Simulation,Strategy,Early Access",21,1853,0.638963842417701
0,2,46,21,"Indie,Strategy",2,67,0.6865671641791045
0,7,78,9,"Action,Adventure,Casual,RPG,Simulation,Strategy,Early Access",7,87,0.896551724137931
50,25,2666,549,"Action,Indie,RPG,Early Access",25,3215,0.8292379471228616
60,14,2558,617,"Action,Casual,Indie,Racing",14,3175,0.8056692913385827
0,23,4857,396,"Casual,Simulation",23,5253,0.9246145059965734
0,2,100,2,"Adventure,Casual",2,102,0.9803921568627451
0,1,418,77,"Racing,Free To Play",1,495,0.8444444444444444
0,1,18,8,"Audio Production,Utilities",1,26,0.6923076923076923
50,1,683,197,"Adventure,Indie",1,880,0.7761363636363636
90,13,220,66,"Simulation,Strategy",13,286,0.7692307692307693
80,1,17,4,"Simulation,Sports",1,21,0.8095238095238095
0,212,2915,621,"Simulation,Strategy,Early Access",212,3536,0.8243778280542986
80,2,114,30,"Indie,Strategy",2,144,0.7916666666666666
20,4,24,11,"Action,Simulation,Early Access",4,35,0.6857142857142857
0,53,374,35,"Adventure,RPG",53,409,0.9144254278728606
0,4,1917,943,"Adventure,Simulation",4,2860,0.6702797202797203
66,4,792,231,"Indie,Simulation,Strategy",4,1023,0.7741935483870968
0,2,37,6,"Adventure,Casual,Indie,RPG",2,43,0.8604651162790697
0,2,679,182,"Indie,Strategy",2,861,0.7886178861788617
0,3,380,207,"Action,Casual,Indie,Massively Multiplayer,Strategy",3,587,0.6473594548551959
50,3,1424,342,"Action,Indie",3,1766,0.8063420158550396
65,1,28,11,"Action,Casual,Indie",1,39,0.717948717948718
0,1,15,5,"Casual,Indie,Strategy",1,20,0.75
0,11,5816,3061,Action,11,8877,0.6551762982989748
0,1,107,29,Action,1,136,0.7867647058823529
20,1,9,1,"Indie,RPG,Strategy",1,10,0.9
60,10,447,166,"Simulation,Strategy",10,613,0.7292006525285482
80,5,26,14,"Casual,Simulation",5,40,0.65
0,17,1000,254,"Indie,Simulation,Strategy,Early Access",17,1254,0.7974481658692185
0,2,14,2,"Casual,Simulation,Sports,Strategy",2,16,0.875
40,1,53,5,"Action,Indie",1,58,0.9137931034482759
90,1,233,162,"Indie,Racing",1,395,0.589873417721519
0,1,661,82,"Adventure,Indie,RPG",1,743,0.8896366083445492
75,15,1431,315,"Adventure,Indie,Simulation",15,1746,0.8195876288659794
0,1,83,18,Casual,1,101,0.8217821782178217
0,2,18,12,"Action,Indie,Racing",2,30,0.6
0,2,267,82,"Action,Adventure,Casual,Indie,RPG,Strategy,Free To Play",2,349,0.7650429799426934
0,2,1094,286,Action,2,1380,0.7927536231884058
50,15,2741,447,"Action,Adventure,Casual,Strategy",15,3188,0.8597867001254705
80,11,371,304,"Simulation,Strategy",11,675,0.5496296296296296
50,2,544,40,"Action,Indie",2,584,0.9315068493150684
0,1,16,11,"Action,Free To Play,Indie",1,27,0.5925925925925926
70,3,714,79,"Action,Adventure",3,793,0.9003783102143758
51,1,836,391,"Action,Casual,Indie",1,1227,0.6813365933170334
70,2,6,3,"Adventure,Casual,Strategy",2,9,0.6666666666666666
40,2,52,3,"Casual,Indie,RPG,Simulation,Early Access",2,55,0.9454545454545454
40,1,42,7,RPG,1,49,0.8571428571428571
45,1,12,4,Casual,1,16,0.75
0,5,296,19,"Action,Adventure,Casual,Indie,Sports",5,315,0.9396825396825397
50,1,195,98,"Indie,RPG,Strategy,Early Access",1,293,0.6655290102389079
25,7,220,18,"Indie,Simulation,Strategy",7,238,0.9243697478991597
40,4,3313,268,Indie,4,3581,0.9251605696732756
90,7,1265,394,"Casual,Indie,Simulation",7,1659,0.7625075346594334
50,10,2130,150,RPG,10,2280,0.9342105263157895
70,8,616,38,"Indie,Racing,Simulation,Sports",8,654,0.9418960244648318
20,2,20,14,Indie,2,34,0.5882352941176471
30,2,11,0,Casual,2,11,1.0
69,7,135,5,"Casual,Strategy",7,140,0.9642857142857143
0,3,49,99,"Action,Free To Play",3,148,0.3310810810810811
0,190,192,18,"Adventure,Casual,Indie,RPG,Simulation",190,210,0.9142857142857143
50,2,148,21,"Action,Adventure,Indie",2,169,0.8757396449704142
50,1,26,0,"Action,Indie",1,26,1.0
40,1,66,26,"Action,Adventure,Indie,RPG",1,92,0.717391304347826
67,2,347,26,"Adventure,Casual",2,373,0.9302949061662198
50,150,2039,422,"Action,Indie,RPG",150,2461,0.8285249898415278
0,42,665,312,"Action,Free To Play",42,977,0.6806550665301945
40,9,30,2,"Adventure,RPG,Strategy",9,32,0.9375
50,594,837,98,"Adventure,RPG",594,935,0.895187165775401
50,1,3,0,Adventure,1,3,1.0
75,1,3,1,"Action,Indie",1,4,0.75
60,10,938,309,"Action,Indie,RPG,Strategy",10,1247,0.7522052927024859
75,132,48356,3299,"Indie,Simulation",132,51655,0.936133965734198
40,1,68,21,"Casual,Indie,Simulation,Strategy",1,89,0.7640449438202247
0,1,8,5,"Action,Casual,Simulation,Early Access",1,13,0.6153846153846154
0,34,552,79,"Design & Illustration,Utilities,Web Publishing",34,631,0.8748019017432647
50,7,2659,131,Adventure,7,2790,0.9530465949820789
0,19,1230,83,"Indie,RPG,Simulation,Strategy",19,1313,0.9367859862909368
0,1,7,1,Casual,1,8,0.875
61,1,159,11,Action,1,170,0.9352941176470588
50,29,6752,354,"Action,Indie",29,7106,0.9501829439909936
0,1,100,223,"Action,Adventure,Casual,Indie,RPG,Simulation,Early Access",1,323,0.30959752321981426
0,4,18,2,Indie,4,20,0.9
0,2,280,56,Casual,2,336,0.8333333333333334
0,135,5384,1569,"Casual,Massively Multiplayer,Strategy,Free To Play",135,6953,0.774342010642888
0,2,431,57,"Adventure,Casual,Indie,Racing",2,488,0.8831967213114754
74,8,5127,335,"Action,Indie",8,5462,0.9386671548883193
0,1,595,31,"Adventure,Indie,RPG",1,626,0.950479233226837
0,31,1309,144,Strategy,31,1453,0.9008947006194081
25,4,1744,75,"Action,Indie",4,1819,0.9587685541506322
0,2,192,107,"Adventure,Free To Play,Indie",2,299,0.6421404682274248
50,1,18,3,"Adventure,Casual",1,21,0.8571428571428571
40,27,813,273,"Action,Adventure,Indie,RPG,Simulation",27,1086,0.7486187845303868
80,3,1285,144,"Action,Casual,Indie,Racing,Simulation",3,1429,0.8992302309307207
0,2,6915,979,Adventure,2,7894,0.8759817582974411
95,19,1301,606,"Casual,Indie,Simulation",19,1907,0.6822233875196644
0,686,64473,1337,"Casual,Indie,Massively Multiplayer",686,65810,0.9796839386111533
60,1,109,48,"Action,Casual,Indie,RPG,Simulation",1,157,0.6942675159235668
0,5,62,9,"Adventure,RPG",5,71,0.8732394366197183
80,3,1125,502,"Action,Indie,Simulation",3,1627,0.6914566687154272
75,4,67,23,"Casual,Simulation,Early Access",4,90,0.7444444444444445
40,1,11,6,Casual,1,17,0.6470588235294118
88,15,99,105,"Indie,Strategy",15,204,0.4852941176470588
60,3,415,136,"RPG,Strategy",3,551,0.7531760435571688
50,4201,117204,15143,"Action,Indie,Simulation,Strategy",4201,132347,0.8855810860843086
0,1,90,12,"Casual,Indie,Simulation",1,102,0.8823529411764706
0,11,3254,195,"RPG,Strategy",11,3449,0.9434618730066686
50,644,25497,33195,"Action,Adventure,RPG",644,58692,0.4344203639337559
0,2,22,5,"Action,Indie,Strategy,Early Access",2,27,0.8148148148148148
0,1,124,30,"Adventure,Casual,Indie",1,154,0.8051948051948052
65,3,44,2,"Indie,Strategy",3,46,0.9565217391304348
80,1807,22620,2332,Strategy,1807,24952,0.9065405578711125
80,15,12856,1435,"Action,Indie,Strategy",15,14291,0.8995871527534812
40,265,2760,643,"Action,Adventure,RPG",265,3403,0.8110490743461651
30,1,137,14,"Adventure,Simulation",1,151,0.9072847682119205
40,3,87,18,"Indie,Racing,Simulation,Early Access",3,105,0.8285714285714286
75,1,1687,1430,Action,1,3117,0.5412255373756818
79,1,44,12,"Adventure,Casual,Indie,RPG",1,56,0.7857142857142857
